images/zoom0.png,0,1004,800,43.96036,43.52434,-79.81884,-79.06096
images/zoom1.png,1,1507,1200,43.96036,43.52434,-79.81884,-79.06096
images/zoom2.png,2,2009,1600,43.96036,43.52434,-79.81884,-79.06096
images/zoom3.png,3,2511,2000,43.96036,43.52434,-79.81884,-79.06096
